variable,descripcion,tablas_fuente,dominio,p_featuregroup
nro_mesincpas100pen09m,Número de meses que incrementa los pasivos en 100 soles en los 9 últimos meses,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mesincringcashintrf06m,Indica el número de meses que incrementa el ingreso del cash in por transferencia en los 6 últimos meses,wrk_var_trx_empresas (t_agg_mes_vpc_transacc_sav_imp),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mesincringpro06m,Número de meses que incrementa el ingreso de los proveedores en los 6 últimos meses,wrk_var_prov_benef (t_fact_vpc_ppa_transacc_inof),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mesmoracredretrepleg12m,Indica el número de meses que presenta mora en creditos retail el representante legal 12 últimos meses,wrk_var_rcc_rl (t_mst_rep_legal_sunat_rsk),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mesmoracyg06m,Número de meses con mora del conyugue en los 6 últimos meses,"wrk_var_rcc_cyg (t_mst_reniec_rsk,t_fact_report_rcc_rsk)",ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mespasmay10pen06m,Número de meses con pasivos mayores a 10 soles en los 6 últimos meses,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
nro_mesrecatracrdneg06m,Mes mas reciente que presento atraso en créditos negocio en los 6 últimos meses,wrk_rcc (t_fact_report_rcc_rsk),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
prm_dec_ratibk_tc_03m,decremento promedio del porcentaje utilización de línea tarjeta de crédito en los 3 últimos meses en interbank,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_dec_sld_sf_06m,decremento promedio de saldo TOTAL considerando los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_dec_sld_sf_pp_03m,disminución promedio en préstamos en los 3 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_dec_sld_sf_pp_06m,decremento promedio de saldo préstamo personal considerando los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_dec_sld_sf_tc_06m,decremento promedio de saldo tarjeta de crédito considerando los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_dif_in_out_total_sol_6m,Saldo neto (in - out) en cuentas de ahorro en  los ultimos 6 mes.,"e_perm_aws.t_fct_transacciones_captaciones, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_ent_sf_tc_06m,promedio del número de entidades con saldo tarjeta de crédito en los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_increm12m_tc,"Incremento promedio de saldo TC en Interbank en los últimos 12 meses, quitando incremento mínimo y máximo, considera al menos 3 incrementos informados.","e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_incrlinutil12m,Incremento promedio de utilizacion de linea tc ibk en los u12m,e_perm_aws.t_rsk_fct_tc_stock_cierre_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_incrpas12m,nan,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_pas_12m_sald_pas,Saldo pasivo promedio últimos 12 meses.,v_aws_360_cliente_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_pas_3m_sald_pas,Saldo pasivo promedio ultimos 3 meses,v_aws_360_cliente_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_pas_6m_sldtotfinpla,Promedio del saldo total al fin de período en Cuenta Sueldo en Interbank en los últimos seis meses.,tbl_sldibk_agg01_pas_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_pas_6m_sldtotfinpr,Promedio saldo total al fin de período en Pasivos Retail en Interbank en los últimos seis meses,tbl_sldibk_agg01_pas_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_pas_6m_sldtotprmpr,Promedio saldo total en Pasivos Retail en Interbank en los últimos doce meses respecto al mes de ejecución.,tbl_sldibk_agg01_pas_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_rat_sf_tc_06m,promedio de porcentaje utilización de tarjeta de crédito en los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sld_ibk_06m,promedio del saldo total interbank en los 6 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sld_sf_03m,promedio del saldo TOTAL en los 3 últimos meses,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sld_tot_alcancia_3m,Saldo promedio total alcancía ultimos 3 meses.,e_perm_aws.t_aws_360_cliente_mes_d3,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldctasld_12m,identificador de promedio cuenta saldo 12 meses,e_perm_aws.ds_fs_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldpas12m_comportcr,Promedio saldo pasivos en los u12m,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldtippas_12m,Promedio saldos tipo pasivo de los últimos 12 meses,e_perm_aws.ds_fs_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prom_porc_dif_in_out_total_sol_u6m_v2,"Promedio de [(cash in -cash out)/cash in] en los últimos 3 meses  --> cash in: flujo de entrada de dinero de una persona, cash out: flujo de salida de dinero de una persona","e_perm_aws.t_fct_transacciones_captaciones, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prom_sum_cash_in_sin_sueldo_solarizado_u6m_v2,"Promedio de los últimos 6 meses de cash in sin descripción de planillas, remuneraciones, sueldo, haberes, PPA y desembolsos de crédito.  --> cash in: flujo de entrada de dinero de una persona.","e_perm_aws.t_fct_transacciones_captaciones, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_actpas_03m,Ratio Activo / Pasivos en IBK en los últimos 3 meses,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_jerarquia_productos",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_decresldpp_03m,Ratio entre decremento de saldo promedio y saldo promedio en Préstamo Personal en IBK en los últimos 3 meses,e_perm_aws.t_rsk_bkp_cierre_mensual,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_decresldpp_06m,Ratio entre decremento de saldo promedio y saldo promedio en Prestamo Personal en IBK en los últimos 6 meses,e_perm_aws.t_rsk_bkp_cierre_mensual,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_ibk_tc_01m_03m,ratio del último mes/3 últimos meses del porcentaje utilización de línea tarjeta de crédito en interbank,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_maxsldppibk_03m,"Máximo ratio entre el saldo Préstamo Personal IBK y saldo Pasivo, vista de fin de periodo, en los últimos 3 meses","e_perm_aws.t_rsk_bkp_cierre_mensual, e_perm_aws.t_dim_tipo_cambio_rsk, e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_jerarquia_productos",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_pas_1m_12m_sald_pas,Ratio entre pasivos en el último mes con pasivos en los últimos 12 meses.,v_aws_360_cliente_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_pascuravg_03m,Ratio del monto saldo pasivos a fin de periodo en 3 meses y el promedio de saldo pasivo de los últimos 3 meses en IBK,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_jerarquia_productos",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_sf_01m_03m,ratio del último mes/3 últimos meses del saldo total en el sistema financiero,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_sf_03m_06m,ratio de los 3 últimos meses/6 últimos meses  del saldo total,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_sf_pp_03m_06m,ratio de 3 últimos meses/6 últimos meses de saldo préstamo personal en el sistema financiero,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_sf_tc_01m_03m,ratio del último mes/3 últimos meses del porcentaje utilización de línea tarjeta de crédito,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
rat_sf_tc_03m_06m,ratio de los 3 últimos meses/6 últimos meses del porcentaje utilizac de  tarjeta de crédito,tbl_rcc_per_inf_mdl,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
ratio_saldo_pp_u1m_tc_ibk,Ratio comparación del saldo de préstamos personales en Interbank del último mes vs el saldo de tarjeta de crédito en Interbank del último mes,e_perm_aws.t_rsk_vars_mdl_rcc_ratsldo,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
saldo_fdp_tot_pasivo,"Saldo total de las cuentas de ahorro (pasivos) de los clientes al fin del periodo, 3er día hábil del mes.",e_perm_aws.t_aws_360_cliente_mes_d3,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
saldo_prom_tot_activo,Promedio de saldo del total de productos activos,e_perm_aws.t_aws_360_cliente_mes_d3,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
saldo_prom_tot_pasivo,Promedio de saldo del total de productos pasivos,e_perm_aws.t_aws_360_cliente_mes_d3,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sld_pas_1m_sald_pas,Saldos Pasivos ultimo mes,v_aws_360_cliente_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sum_cash_in_total_solarizado,Suma de ingresos de dinero en cuentas de pasivos sin considerar las operaciones de pago de créditos,"e_perm_aws.t_fct_transacciones_captaciones, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
productos,Cantidad de productos en IBK,e_perm_aws.v_aws_360_cliente_mes,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prom_incre_12m,Promedio incremento de saldo pasivo de los últimos 12 meses,e_perm_aws.t_rsk_vars_cons_increm_saldo,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldtotpas12m,promedio saldo total pasivo en los últimos 12 meses ,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
nro_incmensdopas01m,número de incremento mensual de saldo pasivo en el último mes,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sdopas12m,promedio saldo pasivo en el último año,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sdoctasue12m,promedio de saldo cuenta sueldo vista en 12 meses,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sdopas06m,promedio saldo tipo pasivo últimos 6 meses,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
nro_incsldpas12m,número de incremento de saldo pasivo en el último año ,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
max_sldpas12m,Maximo saldo pasivo de los 12 meses,e_perm_aws.t_saldosibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
min_sldpasprm_03m,mínimo saldo pasivo promedio en los 3 últimos meses,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldpasvprm_06m,promedio del saldo pasvio promedio de los 6 últimos meses,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldpasvprm_12m,promedio del saldo pasivo promedio de los 12 últimos meses,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasprm_01m,saldo pasivo promedio en el mes 1,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasprm_02m,saldo pasivo promedio en el mes 2,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasvprm_03m,saldo pasivo promedio en el mes 3,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_slddspefe12m,promedio de saldo disponible de efectivo de los últimos 12 meses,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldnopas03m,promedio de saldo no pasivo de los últimos 3 meses,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldpas03m,promedio de saldo pasivo de los últimos 3 meses,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
ctd_producto,cantidad de productos del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
flg_conv,producto convenio del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
flg_hipot,producto hipotecario del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
flg_prest,producto préstamo del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
nro_mesrecatrarepleg06m_reac,Indica el mes mas reciente que presento atraso el representante legal en los 6 últimos meses,wrk_var_rcc_rl (t_mst_rep_legal_sunat_rsk),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
rat_prmcash03mcash06m,Ratio entre el promedio de cash in 3 últimos meses/ promedio del cash in 6 últimos meses,wrk_var_trx_empresas (t_agg_mes_vpc_transacc_sav_imp),ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
rat_prmpas06mprmpas12m_repro,Ratio entre el promedio pasivo promedio 6 últimos meses / el promedio pasivo promedio 12,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-infocli,ibk-fs-group-emp-rskibk-mes
flg_tarj,producto tarjeta del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
flg_vehic,producto vehicular del cliente,e_perm_aws.t_agg_dts_proactivo_hist_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldctasld12m,Promedio de saldo cuenta sueldo vista en los últimos 12 meses,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
min_sldpasvist_03m,mínimo saldo pasivo vista,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasvist_01m,saldo pasivo vista en el mes 1,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasvist_02m,saldo pasivo vista en el mes 2,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
sldpasvist_03m,saldo pasivo vista en el mes 3,"e_perm_aws.t_fem_all_instr_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
prm_sldpas12m,saldo pasivo último 12 meses,e_perm_aws.cls_admtcrbank_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
nro_incrpas12m,Número de incrementos de pasivos en los 12 últimos meses,e_perm_aws.ds_cls_infingibk_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
max_sldpas12m_admtcrbank,maximo saldo pasivo vista últimos 12 meses,e_perm_aws.cls_admtcrbank_rsk,ibk-fs-acoe-infocli,ibk-fs-group-per-products-mes
avg_ult_trxtd_9_meses,Promedio de transacciones en tarjetas de debito en los ultimos 9 meses en el banco,t_agg_rt_consumo_td,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
max_usotcrallsf03m,Máximo uso de todas las tarjetas de crédito en 3 meses.,tbl_rcc_agg01_allsf_mdl,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
mnt_totalenv06m,Monto total enviado por transferencia (bancaria e interbancaria)  en los últimos 6 meses ,"e_perm_aws.t_fct_transaccion_canal_agg, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
mnt_totalrec06m,Monto total recibido por transferencia (bancaria e interbancaria)  en los últimos 6 meses ,"e_perm_aws.t_fct_transaccion_canal_agg, e_perm_aws.t_dim_tipo_cambio_rsk, e_perm_aws.t_agg_cr_trx_financieras",ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
nro_trx_tot_12m,N° transacciones totales con tarjeta de crédito y débito en los ultimos 12 meses en ibk,t_rsk_var_transacc_tot,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
pct_crenrotrx_06m,Crecimiento (%) del número de transacciones 'Pago Préstamo' en IBK de los últimos 6 meses,"e_perm_aws.t_fct_transaccion_canal_agg, e_perm_aws.t_calendar_summary",ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_pas_12m_sldtotfintrx,Promedio saldo total al fin de período en Transacciones (Cuenta Simple y Cuenta Ágil) de Interbank en los últimos doce meses.,tbl_sldibk_agg01_pas_mdl,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_pas_6m_sldtotfintrx,Promedio del saldo total al fin de período en Transacciones en Interbank en los últimos seis meses.,tbl_sldibk_agg01_pas_mdl,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_qtatot_9m,indica el nro de cuotas asignadas a la transacción en los últimos 9 meses,e_perm_aws.t_agg_rt_consumo_tc,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_sld_tot_txs,Saldo promedio total transaccional,e_perm_aws.t_aws_360_cliente_mes_d3,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxtot12m,Promedio de transacción con tarjeta de crédito y débito en los últimos 12 meses,"e_perm_aws.t_fin_credit_card_rsk, e_perm_aws.t_fin_debit_card_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxtotaltd12m_2,Promedio del monto transaccionado con tarjeta débito como mínimo 3 operaciones en los últimos 12 meses,"e_perm_aws.t_fin_credit_card_rsk, e_perm_aws.t_fin_debit_card_rsk, e_perm_aws.t_dim_tipo_cambio_rsk",ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_uso_tcibk06m ,Promedio de porcentaje Uso tarjeta de crédito de Interbank en los últimos 6 meses,t_rsk_ds_usotcibk_pp_bank,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prom_monto_transf_ibk_recibida_u3m,Promedio de montos recibidos de Interbank a través de app plin en los últimos 3 meses,e_perm_aws.t_agg_retail_user_trx_plin,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prom_num_trx_recibida_u3m,Promedio del número de transacciones recibidas a través de app plin en los últimos 3 meses,e_perm_aws.t_agg_retail_user_trx_plin,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
std_avgmto_3m,Desviación estándar del promedio del monto en 3 meses.,t_agg_rt_consumo_tc,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
std_ult_trx_9_meses,Desviación estándar de la última transacción en 9 meses en tarjetas de credito,t_agg_rt_consumo_tc,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxatm12m,promedio de transacciones monetarias y no monetarias en el canal atm en los últimos 12 meses,e_perm_aws.v_seg_canales,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxagtibk12m,transacción promedio en agentes Interbank últimos 12 meses,e_perm_aws.v_seg_canales,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxtndibk12m,transacción promedio en tiendas Interbank últimos 12 meses,e_perm_aws.v_seg_canales,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
prm_trxbpi12m,transacción promedio en banca por internet últimos 12 meses,e_perm_aws.v_seg_canales,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_trxappbpi01m,cantidad de transacciones realizadas por app o banca por internet en el último mes,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_uso_app_bpi,Cantidad de transacciones por App o BPI último mes,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_uso_agente,cantidad de trx en agente,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_uso_atm,Cantidad de transacciones por ATM,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_tienda,Cantidad de transacciones en tienda,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
ctd_adobe_app_bpi,Cantidad trx monetarias canal BPI,e_perm_aws.t_agg_cr_mau_engagement_resu,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
pago_empresa,Pago a empresas en el último mes,e_perm_aws.t_rsk_fct_digital_diario,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
trn_plin_destino,tranferencia en soles usando el aplicativo plin,e_perm_aws.t_rsk_fct_digital_diario,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-mes
